,Group number,L2 Group,L1 Group,Country,Longitude,Latitude,Reef area,Cell number
6558,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.58000183105469,-8.59634017944336,2079052,39468
6559,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.36000061035156,-8.57656478881836,496141,39469
6560,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.380001068115234,-8.57656478881836,204202,39470
6561,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.5,-8.57656478881836,433485,39471
6562,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.52000045776367,-8.57656478881836,399284,39472
6563,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.540000915527344,-8.57656478881836,1298632,39473
6564,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.560001373291016,-8.57656478881836,2122099,39474
6565,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.58000183105469,-8.57656478881836,1197397,39475
6566,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.34000015258789,-8.556788444519043,1368,39476
6567,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.36000061035156,-8.556788444519043,1044815,39477
6568,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.380001068115234,-8.556788444519043,345201,39478
6569,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.41999816894531,-8.556788444519043,400834,39479
6570,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.439998626708984,-8.556788444519043,396183,39480
6571,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.47999954223633,-8.556788444519043,310909,39481
6572,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.5,-8.556788444519043,1689070,39482
6573,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.52000045776367,-8.556788444519043,4345890,39483
6574,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.540000915527344,-8.556788444519043,2238109,39484
6575,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.560001373291016,-8.556788444519043,686572,39485
6576,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.58000183105469,-8.556788444519043,3402400,39486
6577,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.599998474121094,-8.556788444519043,18878,39487
6578,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.34000015258789,-8.53701114654541,108804,39488
6579,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.36000061035156,-8.53701114654541,952883,39489
6580,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.380001068115234,-8.53701114654541,90290,39490
6581,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.41999816894531,-8.53701114654541,975957,39491
6582,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.439998626708984,-8.53701114654541,132061,39492
6583,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.47999954223633,-8.53701114654541,1052943,39493
6584,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.5,-8.53701114654541,3216175,39494
6585,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.52000045776367,-8.53701114654541,957819,39495
6586,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.540000915527344,-8.53701114654541,2287085,39496
6587,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.560001373291016,-8.53701114654541,869159,39497
6588,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.58000183105469,-8.53701114654541,2952133,39498
6589,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.36000061035156,-8.517232894897461,956349,39499
6590,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.380001068115234,-8.517232894897461,100596,39500
6591,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.400001525878906,-8.517232894897461,876547,39501
6592,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.41999816894531,-8.517232894897461,1343048,39502
6593,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.439998626708984,-8.517232894897461,114276,39503
6594,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.47999954223633,-8.517232894897461,2728607,39504
6595,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.52000045776367,-8.517232894897461,1009896,39505
6596,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.540000915527344,-8.517232894897461,192984,39506
6597,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.560001373291016,-8.517232894897461,1505753,39507
6598,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.58000183105469,-8.517232894897461,1196850,39508
6599,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.400001525878906,-8.497453689575195,796380,39509
6600,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.41999816894531,-8.497453689575195,296499,39510
6601,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.47999954223633,-8.497453689575195,633047,39511
6602,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.5,-8.497453689575195,548776,39512
6603,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.52000045776367,-8.497453689575195,55462,39513
6604,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.540000915527344,-8.497453689575195,41588,39514
6605,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.560001373291016,-8.497453689575195,1954378,39515
6606,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.58000183105469,-8.497453689575195,638873,39516
6607,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.47999954223633,-8.477673530578613,472520,39517
6608,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.5,-8.477673530578613,937470,39518
6609,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.52000045776367,-8.477673530578613,3225650,39519
6610,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.540000915527344,-8.477673530578613,1615378,39520
6611,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.560001373291016,-8.477673530578613,3191449,39521
6612,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.58000183105469,-8.477673530578613,926891,39522
6613,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.459999084472656,-8.457891464233398,154314,39523
6614,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.47999954223633,-8.457891464233398,1842837,39524
6615,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.5,-8.457891464233398,162887,39525
6616,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.52000045776367,-8.457891464233398,1191925,39526
6617,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.540000915527344,-8.457891464233398,2788790,39527
6618,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.560001373291016,-8.457891464233398,2049593,39528
6619,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.58000183105469,-8.457891464233398,591539,39529
6620,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.459999084472656,-8.438109397888184,1989582,39530
6621,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.47999954223633,-8.438109397888184,270780,39531
6622,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.5,-8.438109397888184,112452,39532
6623,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.52000045776367,-8.438109397888184,961183,39533
6624,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.540000915527344,-8.438109397888184,1692809,39534
6625,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.560001373291016,-8.438109397888184,155317,39535
6626,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.47999954223633,-8.418325424194336,450084,39536
6627,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.5,-8.418325424194336,3739,39537
6628,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.52000045776367,-8.418325424194336,496597,39538
6629,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.540000915527344,-8.418325424194336,257008,39539
6630,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.560001373291016,-8.418325424194336,325592,39540
6631,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.5,-8.398541450500488,151669,39541
6632,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.540000915527344,-8.398541450500488,438410,39542
6633,154,Songo Songo Islands C,Songo Songo Islands,Tanzania,39.560001373291016,-8.398541450500488,1785288,39543
6634,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.31999969482422,-8.517232894897461,79437,39680
6635,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.29999923706055,-8.497453689575195,912,39681
6636,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.31999969482422,-8.497453689575195,60467,39682
6637,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.29999923706055,-8.477673530578613,19882,39683
6638,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.31999969482422,-8.477673530578613,4104,39684
6639,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.31999969482422,-8.438109397888184,20976,39685
6640,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.400001525878906,-8.438109397888184,414788,39686
6641,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.439998626708984,-8.438109397888184,1738228,39687
6642,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.29999923706055,-8.418325424194336,21158,39688
6643,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.31999969482422,-8.418325424194336,341279,39689
6644,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.380001068115234,-8.418325424194336,221622,39690
6645,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.400001525878906,-8.418325424194336,2869869,39691
6646,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.41999816894531,-8.418325424194336,580777,39692
6647,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.439998626708984,-8.418325424194336,1643833,39693
6648,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.459999084472656,-8.418325424194336,2335240,39694
6649,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.29999923706055,-8.398541450500488,125312,39695
6650,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.31999969482422,-8.398541450500488,46422,39696
6651,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.34000015258789,-8.398541450500488,255823,39697
6652,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.380001068115234,-8.398541450500488,1282124,39698
6653,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.400001525878906,-8.398541450500488,923790,39699
6654,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.439998626708984,-8.398541450500488,220618,39700
6655,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.459999084472656,-8.398541450500488,382320,39701
6656,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.34000015258789,-8.378755569458008,390346,39702
6657,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.380001068115234,-8.378755569458008,1785836,39703
6658,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.400001525878906,-8.378755569458008,121116,39704
6659,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.41999816894531,-8.378755569458008,967111,39705
6660,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.31999969482422,-8.358968734741211,351676,39706
6661,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.380001068115234,-8.358968734741211,27816,39707
6662,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.400001525878906,-8.358968734741211,49066,39708
6663,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.41999816894531,-8.358968734741211,411414,39709
6664,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.36000061035156,-8.319393157958984,14501,39710
6665,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.380001068115234,-8.319393157958984,64753,39711
6666,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.400001525878906,-8.319393157958984,44689,39712
6667,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.439998626708984,-8.319393157958984,15686,39713
6668,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.34000015258789,-8.299603462219238,11400,39714
6669,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.36000061035156,-8.299603462219238,206300,39715
6670,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.380001068115234,-8.299603462219238,502525,39716
6671,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.400001525878906,-8.299603462219238,601024,39717
6672,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.41999816894531,-8.299603462219238,168359,39718
6673,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.439998626708984,-8.299603462219238,463855,39719
6674,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.380001068115234,-8.279812812805176,949782,39720
6675,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.400001525878906,-8.279812812805176,609779,39721
6676,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.380001068115234,-8.260021209716797,256643,39722
6677,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.41999816894531,-8.240228652954102,210130,39723
6678,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.400001525878906,-8.22043514251709,18787,39724
6679,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.439998626708984,-8.22043514251709,127774,39725
6680,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.380001068115234,-8.200640678405762,101690,39726
6681,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.380001068115234,-8.180845260620117,95306,39727
6682,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.400001525878906,-8.121453285217285,7113,39728
6683,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.439998626708984,-8.101654052734375,36572,39729
6684,155,Songo Songo Islands NW,Songo Songo Islands,Tanzania,39.439998626708984,-8.081852912902832,10214,39730
6685,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.47999954223633,-8.398541450500488,173102,39936
6686,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.52000045776367,-8.398541450500488,394086,39937
6687,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.58000183105469,-8.398541450500488,807780,39938
6688,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.599998474121094,-8.398541450500488,243601,39939
6689,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.459999084472656,-8.378755569458008,1018093,39940
6690,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.47999954223633,-8.378755569458008,66851,39941
6691,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.5,-8.378755569458008,103879,39942
6692,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.52000045776367,-8.378755569458008,29640,39943
6693,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.540000915527344,-8.378755569458008,568738,39944
6694,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.560001373291016,-8.378755569458008,2162046,39945
6695,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.58000183105469,-8.378755569458008,1474744,39946
6696,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.599998474121094,-8.378755569458008,232383,39947
6697,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.5,-8.358968734741211,818268,39948
6698,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.52000045776367,-8.358968734741211,1547706,39949
6699,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.540000915527344,-8.358968734741211,2082517,39950
6700,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.560001373291016,-8.358968734741211,182496,39951
6701,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.58000183105469,-8.358968734741211,1592395,39952
6702,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.599998474121094,-8.358968734741211,1553634,39953
6703,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.47999954223633,-8.339181900024414,261751,39954
6704,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.5,-8.339181900024414,3194093,39955
6705,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.52000045776367,-8.339181900024414,3026828,39956
6706,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.540000915527344,-8.339181900024414,970941,39957
6707,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.58000183105469,-8.339181900024414,2550295,39958
6708,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.599998474121094,-8.339181900024414,2998738,39959
6709,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.5,-8.319393157958984,1006419,39960
6710,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.52000045776367,-8.319393157958984,1699284,39961
6711,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.540000915527344,-8.319393157958984,45510,39962
6712,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.560001373291016,-8.319393157958984,409499,39963
6713,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.58000183105469,-8.319393157958984,761723,39964
6714,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.599998474121094,-8.319393157958984,1742514,39965
6715,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.540000915527344,-8.299603462219238,33562,39966
6716,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.560001373291016,-8.299603462219238,554237,39967
6717,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.58000183105469,-8.299603462219238,836509,39968
6718,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.599998474121094,-8.299603462219238,1090599,39969
6719,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.619998931884766,-8.299603462219238,19517,39970
6720,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.560001373291016,-8.279812812805176,144191,39971
6721,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.58000183105469,-8.279812812805176,2299579,39972
6722,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.599998474121094,-8.279812812805176,1664172,39973
6723,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.619998931884766,-8.279812812805176,1017728,39974
6724,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.58000183105469,-8.260021209716797,408860,39975
6725,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.599998474121094,-8.260021209716797,1606623,39976
6726,156,Songo Songo Islands NE,Songo Songo Islands,Tanzania,39.619998931884766,-8.260021209716797,1584369,39977
6727,157,Mafia Island SE,Mafia Island,Tanzania,39.63999938964844,-8.141251564025879,260656,40192
6728,157,Mafia Island SE,Mafia Island,Tanzania,39.65999984741211,-8.141251564025879,1465897,40193
6729,157,Mafia Island SE,Mafia Island,Tanzania,39.68000030517578,-8.141251564025879,842072,40194
6730,157,Mafia Island SE,Mafia Island,Tanzania,39.63999938964844,-8.121453285217285,1337028,40195
6731,157,Mafia Island SE,Mafia Island,Tanzania,39.65999984741211,-8.121453285217285,2232910,40196
6732,157,Mafia Island SE,Mafia Island,Tanzania,39.68000030517578,-8.121453285217285,2587232,40197
6733,157,Mafia Island SE,Mafia Island,Tanzania,39.70000076293945,-8.121453285217285,177571,40198
6734,157,Mafia Island SE,Mafia Island,Tanzania,39.65999984741211,-8.101654052734375,1382082,40199
6735,157,Mafia Island SE,Mafia Island,Tanzania,39.68000030517578,-8.101654052734375,822281,40200
6736,157,Mafia Island SE,Mafia Island,Tanzania,39.70000076293945,-8.101654052734375,1125712,40201
6737,157,Mafia Island SE,Mafia Island,Tanzania,39.720001220703125,-8.101654052734375,707457,40202
6738,157,Mafia Island SE,Mafia Island,Tanzania,39.599998474121094,-8.081852912902832,1063877,40203
6739,157,Mafia Island SE,Mafia Island,Tanzania,39.619998931884766,-8.081852912902832,87189,40204
6740,157,Mafia Island SE,Mafia Island,Tanzania,39.68000030517578,-8.081852912902832,1208433,40205
6741,157,Mafia Island SE,Mafia Island,Tanzania,39.70000076293945,-8.081852912902832,1935351,40206
6742,157,Mafia Island SE,Mafia Island,Tanzania,39.720001220703125,-8.081852912902832,525816,40207
6743,157,Mafia Island SE,Mafia Island,Tanzania,39.7400016784668,-8.081852912902832,950820,40208
6744,157,Mafia Island SE,Mafia Island,Tanzania,39.58000183105469,-8.062051773071289,109716,40209
6745,157,Mafia Island SE,Mafia Island,Tanzania,39.599998474121094,-8.062051773071289,2596170,40210
6746,157,Mafia Island SE,Mafia Island,Tanzania,39.619998931884766,-8.062051773071289,254454,40211
6747,157,Mafia Island SE,Mafia Island,Tanzania,39.65999984741211,-8.062051773071289,103241,40212
6748,157,Mafia Island SE,Mafia Island,Tanzania,39.68000030517578,-8.062051773071289,170731,40213
6749,157,Mafia Island SE,Mafia Island,Tanzania,39.70000076293945,-8.062051773071289,3032973,40214
6750,157,Mafia Island SE,Mafia Island,Tanzania,39.7400016784668,-8.062051773071289,673655,40215
6751,157,Mafia Island SE,Mafia Island,Tanzania,39.7599983215332,-8.062051773071289,528518,40216
6752,157,Mafia Island SE,Mafia Island,Tanzania,39.58000183105469,-8.04224967956543,43594,40217
6753,157,Mafia Island SE,Mafia Island,Tanzania,39.599998474121094,-8.04224967956543,2991168,40218
6754,157,Mafia Island SE,Mafia Island,Tanzania,39.619998931884766,-8.04224967956543,2245405,40219
6755,157,Mafia Island SE,Mafia Island,Tanzania,39.68000030517578,-8.04224967956543,1199768,40220
6756,157,Mafia Island SE,Mafia Island,Tanzania,39.70000076293945,-8.04224967956543,3945910,40221
6757,157,Mafia Island SE,Mafia Island,Tanzania,39.720001220703125,-8.04224967956543,1631555,40222
6758,157,Mafia Island SE,Mafia Island,Tanzania,39.7400016784668,-8.04224967956543,1092184,40223
6759,157,Mafia Island SE,Mafia Island,Tanzania,39.7599983215332,-8.04224967956543,699955,40224
6760,157,Mafia Island SE,Mafia Island,Tanzania,39.779998779296875,-8.04224967956543,536976,40225
6761,157,Mafia Island SE,Mafia Island,Tanzania,39.79999923706055,-8.04224967956543,132585,40226
6762,157,Mafia Island SE,Mafia Island,Tanzania,39.599998474121094,-8.022446632385254,1106742,40227
6763,157,Mafia Island SE,Mafia Island,Tanzania,39.619998931884766,-8.022446632385254,997572,40228
6764,157,Mafia Island SE,Mafia Island,Tanzania,39.68000030517578,-8.022446632385254,3888965,40229
6765,157,Mafia Island SE,Mafia Island,Tanzania,39.70000076293945,-8.022446632385254,4806827,40230
6766,157,Mafia Island SE,Mafia Island,Tanzania,39.720001220703125,-8.022446632385254,1430420,40231
6767,157,Mafia Island SE,Mafia Island,Tanzania,39.7400016784668,-8.022446632385254,1748260,40232
6768,157,Mafia Island SE,Mafia Island,Tanzania,39.79999923706055,-8.022446632385254,450744,40233
6769,157,Mafia Island SE,Mafia Island,Tanzania,39.81999969482422,-8.022446632385254,113410,40234
6770,157,Mafia Island SE,Mafia Island,Tanzania,39.68000030517578,-8.002641677856445,758166,40235
6771,157,Mafia Island SE,Mafia Island,Tanzania,39.70000076293945,-8.002641677856445,1558741,40236
6772,157,Mafia Island SE,Mafia Island,Tanzania,39.720001220703125,-8.002641677856445,160820,40237
6773,157,Mafia Island SE,Mafia Island,Tanzania,39.7400016784668,-8.002641677856445,1870592,40238
6774,157,Mafia Island SE,Mafia Island,Tanzania,39.81999969482422,-8.002641677856445,186153,40239
6775,157,Mafia Island SE,Mafia Island,Tanzania,39.81999969482422,-7.982836723327637,410419,40240
6776,157,Mafia Island SE,Mafia Island,Tanzania,39.7599983215332,-7.963030815124512,1118900,40241
6777,157,Mafia Island SE,Mafia Island,Tanzania,39.779998779296875,-7.963030815124512,942630,40242
6778,157,Mafia Island SE,Mafia Island,Tanzania,39.79999923706055,-7.963030815124512,1597283,40243
6779,157,Mafia Island SE,Mafia Island,Tanzania,39.81999969482422,-7.963030815124512,490906,40244
6780,157,Mafia Island SE,Mafia Island,Tanzania,39.79999923706055,-7.943223476409912,191890,40245
6781,157,Mafia Island SE,Mafia Island,Tanzania,39.81999969482422,-7.943223476409912,124947,40246
6782,157,Mafia Island SE,Mafia Island,Tanzania,39.79999923706055,-7.923415184020996,4195,40247
6783,157,Mafia Island SE,Mafia Island,Tanzania,39.81999969482422,-7.923415184020996,64826,40248
6784,157,Mafia Island SE,Mafia Island,Tanzania,39.84000015258789,-7.923415184020996,76135,40249
6785,157,Mafia Island SE,Mafia Island,Tanzania,39.86000061035156,-7.923415184020996,32267,40250
6786,157,Mafia Island SE,Mafia Island,Tanzania,39.86000061035156,-7.903606414794922,32661,40251
6787,157,Mafia Island SE,Mafia Island,Tanzania,39.86000061035156,-7.883796215057373,408689,40252
6788,157,Mafia Island SE,Mafia Island,Tanzania,39.86000061035156,-7.863985538482666,111296,40253
6789,157,Mafia Island SE,Mafia Island,Tanzania,39.86000061035156,-7.844173431396484,284734,40254
6790,157,Mafia Island SE,Mafia Island,Tanzania,39.880001068115234,-7.844173431396484,283274,40255
6791,157,Mafia Island SE,Mafia Island,Tanzania,39.880001068115234,-7.824360370635986,900236,40256
6792,157,Mafia Island SE,Mafia Island,Tanzania,39.900001525878906,-7.824360370635986,70294,40257
6793,157,Mafia Island SE,Mafia Island,Tanzania,39.900001525878906,-7.80454683303833,230263,40258
6794,159,Mafia Island N,Mafia Island,Tanzania,39.65999984741211,-7.80454683303833,1242086,40704
6795,159,Mafia Island N,Mafia Island,Tanzania,39.65999984741211,-7.784731864929199,364,40705
6796,159,Mafia Island N,Mafia Island,Tanzania,39.900001525878906,-7.784731864929199,609300,40706
6797,159,Mafia Island N,Mafia Island,Tanzania,39.65999984741211,-7.76491641998291,670247,40707
6798,159,Mafia Island N,Mafia Island,Tanzania,39.70000076293945,-7.76491641998291,276343,40708
6799,159,Mafia Island N,Mafia Island,Tanzania,39.720001220703125,-7.76491641998291,372197,40709
6800,159,Mafia Island N,Mafia Island,Tanzania,39.900001525878906,-7.76491641998291,497236,40710
6801,159,Mafia Island N,Mafia Island,Tanzania,39.63999938964844,-7.7450995445251465,2280,40711
6802,159,Mafia Island N,Mafia Island,Tanzania,39.65999984741211,-7.7450995445251465,2260636,40712
6803,159,Mafia Island N,Mafia Island,Tanzania,39.68000030517578,-7.7450995445251465,178848,40713
6804,159,Mafia Island N,Mafia Island,Tanzania,39.70000076293945,-7.7450995445251465,28546,40714
6805,159,Mafia Island N,Mafia Island,Tanzania,39.81999969482422,-7.7450995445251465,68401,40715
6806,159,Mafia Island N,Mafia Island,Tanzania,39.900001525878906,-7.7450995445251465,663452,40716
6807,159,Mafia Island N,Mafia Island,Tanzania,39.91999816894531,-7.7450995445251465,123260,40717
6808,159,Mafia Island N,Mafia Island,Tanzania,39.65999984741211,-7.725282192230225,977873,40718
6809,159,Mafia Island N,Mafia Island,Tanzania,39.68000030517578,-7.725282192230225,143370,40719
6810,159,Mafia Island N,Mafia Island,Tanzania,39.720001220703125,-7.725282192230225,29732,40720
6811,159,Mafia Island N,Mafia Island,Tanzania,39.7400016784668,-7.725282192230225,1632433,40721
6812,159,Mafia Island N,Mafia Island,Tanzania,39.7599983215332,-7.725282192230225,1587197,40722
6813,159,Mafia Island N,Mafia Island,Tanzania,39.81999969482422,-7.725282192230225,215601,40723
6814,159,Mafia Island N,Mafia Island,Tanzania,39.84000015258789,-7.725282192230225,1098828,40724
6815,159,Mafia Island N,Mafia Island,Tanzania,39.91999816894531,-7.725282192230225,234435,40725
6816,159,Mafia Island N,Mafia Island,Tanzania,39.599998474121094,-7.705463886260986,5016,40726
6817,159,Mafia Island N,Mafia Island,Tanzania,39.65999984741211,-7.705463886260986,73053,40727
